state,fire_year,size_class,cause_class,n,acres
PA,2020,B,Missing data/not specified/undetermined,1,3.9
PA,2020,B,Natural,3,7.460000000000001
PA,2020,C,Human,34,658.88
PA,2020,E,Human,2,1120.0
PR,1992,B,Human,1,2.0
PR,1992,C,Human,3,125.0
PR,1993,D,Human,1,163.0
PR,1994,C,Human,2,85.0
PR,1994,C,Missing data/not specified/undetermined,1,25.0
PR,1994,E,Human,1,890.0
PR,1996,B,Human,1,2.0
PR,1996,D,Human,1,100.0
PR,1996,E,Human,1,400.0
PR,1997,B,Human,5,7.8
PR,1997,C,Human,1,75.0
PR,1998,B,Missing data/not specified/undetermined,1,1.0
PR,2002,C,Missing data/not specified/undetermined,1,55.0
PR,2003,A,Missing data/not specified/undetermined,198,48.61
PR,2003,B,Human,1,8.0
PR,2003,B,Missing data/not specified/undetermined,3028,5842.5
PR,2003,C,Missing data/not specified/undetermined,372,7279.3
PR,2003,D,Missing data/not specified/undetermined,15,1650.0
PR,2003,E,Missing data/not specified/undetermined,7,3058.0
PR,2003,F,Missing data/not specified/undetermined,1,1000.0
PR,2004,A,Missing data/not specified/undetermined,132,31.84
PR,2004,B,Missing data/not specified/undetermined,1549,2733.35
PR,2004,C,Human,1,50.0
PR,2004,C,Missing data/not specified/undetermined,192,3584.1
PR,2004,D,Missing data/not specified/undetermined,7,925.0
PR,2004,E,Missing data/not specified/undetermined,3,950.0
PR,2004,F,Missing data/not specified/undetermined,1,1000.0
PR,2005,A,Human,17,1.8
PR,2005,A,Missing data/not specified/undetermined,279,65.69
PR,2005,B,Human,15,29.3
PR,2005,B,Missing data/not specified/undetermined,3449,6448.15
PR,2005,C,Human,14,593.4
PR,2005,C,Missing data/not specified/undetermined,462,9558.25
PR,2005,D,Human,1,220.0
PR,2005,D,Missing data/not specified/undetermined,29,3809.5
PR,2005,E,Missing data/not specified/undetermined,5,2204.0
PR,2005,F,Human,1,1300.0
PR,2005,F,Missing data/not specified/undetermined,2,3902.0
PR,2006,A,Missing data/not specified/undetermined,243,53.27
PR,2006,B,Missing data/not specified/undetermined,1994,3677.35
PR,2006,C,Human,1,15.0
PR,2006,C,Missing data/not specified/undetermined,283,5617.5
PR,2006,D,Missing data/not specified/undetermined,5,600.0
PR,2006,E,Missing data/not specified/undetermined,3,1300.0
PR,2007,A,Missing data/not specified/undetermined,298,63.58
PR,2007,B,Human,4,10.0
PR,2007,B,Missing data/not specified/undetermined,2832,5398.81
PR,2007,B,Natural,1,6.0
PR,2007,C,Missing data/not specified/undetermined,516,10792.09
PR,2007,D,Missing data/not specified/undetermined,34,4711.0
PR,2007,E,Human,1,695.0
PR,2007,E,Missing data/not specified/undetermined,7,3125.0
PR,2008,B,Human,5,23.0
PR,2008,B,Missing data/not specified/undetermined,3,10.0
PR,2008,C,Human,4,170.0
PR,2008,C,Missing data/not specified/undetermined,3,106.1
PR,2008,D,Missing data/not specified/undetermined,2,309.0
PR,2009,A,Missing data/not specified/undetermined,139,33.63
PR,2009,B,Human,2,6.0
PR,2009,B,Missing data/not specified/undetermined,1328,2452.73
PR,2009,C,Human,2,26.0
PR,2009,C,Missing data/not specified/undetermined,206,4502.0
PR,2009,D,Missing data/not specified/undetermined,12,1350.0
PR,2009,E,Missing data/not specified/undetermined,1,500.0
PR,2010,A,Missing data/not specified/undetermined,184,45.35
PR,2010,B,Missing data/not specified/undetermined,1400,2502.8
PR,2010,C,Missing data/not specified/undetermined,160,3006.0
PR,2010,D,Missing data/not specified/undetermined,5,617.0
PR,2010,F,Missing data/not specified/undetermined,1,1000.0
PR,2011,A,Missing data/not specified/undetermined,198,43.52
PR,2011,B,Human,1,4.0
PR,2011,B,Missing data/not specified/undetermined,1939,3883.05
PR,2011,C,Human,1,60.0
PR,2011,C,Missing data/not specified/undetermined,303,6367.0
PR,2011,D,Missing data/not specified/undetermined,30,4621.0
PR,2011,E,Missing data/not specified/undetermined,16,6255.0
PR,2011,F,Missing data/not specified/undetermined,2,2000.0
PR,2012,B,Missing data/not specified/undetermined,2,2.2
PR,2012,B,Natural,1,1.0
PR,2012,C,Missing data/not specified/undetermined,4,128.8
PR,2012,D,Missing data/not specified/undetermined,1,260.2
PR,2013,A,Human,4,0.7000000000000001
PR,2013,B,Human,13,43.3
PR,2013,B,Missing data/not specified/undetermined,5,10.0
PR,2013,C,Human,5,154.2
PR,2013,D,Human,3,361.2
PR,2013,D,Missing data/not specified/undetermined,1,158.0
PR,2013,E,Human,1,300.0
PR,2013,F,Human,1,1500.0
PR,2014,A,Human,8,1.0
PR,2014,B,Human,23,40.2
PR,2014,B,Missing data/not specified/undetermined,4,7.5
PR,2014,C,Human,7,212.0
PR,2015,A,Human,6,1.0
PR,2015,B,Human,19,14.15
PR,2015,D,Human,2,344.6
PR,2015,E,Human,1,967.0
PR,2016,A,Human,2,0.4
PR,2016,B,Human,22,63.3
PR,2016,C,Human,2,36.4
PR,2017,B,Human,24,98.0
PR,2017,C,Human,1,21.0
PR,2018,B,Human,25,99.9
PR,2018,C,Human,1,53.0
PR,2018,D,Human,1,127.0
PR,2019,B,Human,25,157.8
PR,2019,B,Missing data/not specified/undetermined,2,10.0
PR,2019,C,Human,2,68.0
PR,2019,C,Missing data/not specified/undetermined,2,78.6
PR,2020,B,Human,11,20.5
PR,2020,C,Human,1,50.0
RI,1994,C,Missing data/not specified/undetermined,1,25.0
RI,2005,B,Human,18,36.0
RI,2006,B,Human,20,28.0
RI,2006,C,Human,5,65.0
RI,2007,B,Human,21,37.0
RI,2008,A,Human,100,10.0
RI,2008,B,Human,34,71.0
RI,2008,C,Human,1,10.0
RI,2009,A,Human,15,2.63
RI,2009,B,Human,32,48.0
RI,2011,A,Human,12,2.04
RI,2011,A,Missing data/not specified/undetermined,1,0.1
RI,2011,B,Human,21,25.9
RI,2012,A,Human,25,4.61
RI,2012,B,Human,24,35.3
RI,2013,A,Human,7,1.4
RI,2013,B,Human,12,15.3
RI,2014,A,Human,22,3.45
RI,2014,B,Human,24,19.85
RI,2015,A,Human,34,4.5600000000000005
RI,2015,B,Human,47,69.82000000000001
RI,2015,C,Human,4,47.45
RI,2016,A,Human,44,5.73
RI,2016,B,Human,37,39.43
RI,2016,C,Human,1,10.5
RI,2017,A,Human,23,3.6500000000000004
RI,2017,B,Human,12,27.75
RI,2018,A,Human,24,3.25
RI,2018,B,Human,10,10.75
RI,2019,A,Human,21,2.9000000000000004
RI,2019,A,Natural,1,0.1
RI,2019,B,Human,22,29.15
RI,2020,A,Human,59,6.800000000000001
RI,2020,A,Natural,1,0.1
RI,2020,B,Human,51,60.6
RI,2020,C,Human,1,16.4
SC,1992,A,Human,14,1.7000000000000002
SC,1992,A,Missing data/not specified/undetermined,849,115.5
SC,1992,A,Natural,1,0.2
SC,1992,B,Human,27,73.0
SC,1992,B,Missing data/not specified/undetermined,3526,8534.3
SC,1992,B,Natural,1,1.0
SC,1992,C,Human,10,377.0
SC,1992,C,Missing data/not specified/undetermined,733,16567.9
SC,1992,C,Natural,3,137.0
SC,1992,D,Human,1,114.0
SC,1992,D,Missing data/not specified/undetermined,27,4315.0
SC,1992,D,Natural,1,116.2
SC,1992,E,Missing data/not specified/undetermined,2,850.0
SC,1993,A,Human,38,5.1000000000000005
SC,1993,A,Missing data/not specified/undetermined,912,123.5
SC,1993,A,Natural,4,0.4
SC,1993,B,Human,61,165.3
SC,1993,B,Missing data/not specified/undetermined,3547,8086.1
SC,1993,B,Natural,5,12.3
SC,1993,C,Human,28,731.5
SC,1993,C,Missing data/not specified/undetermined,643,15155.5
SC,1993,C,Natural,6,213.0
SC,1993,D,Human,2,263.0
SC,1993,D,Missing data/not specified/undetermined,31,4280.0
SC,1993,E,Missing data/not specified/undetermined,10,5249.0
SC,1994,A,Human,31,3.8000000000000003
SC,1994,A,Missing data/not specified/undetermined,681,89.4
SC,1994,A,Natural,4,0.4
SC,1994,B,Human,53,141.5
SC,1994,B,Missing data/not specified/undetermined,3061,7512.4
SC,1994,B,Natural,2,2.5
SC,1994,C,Human,20,558.6
SC,1994,C,Missing data/not specified/undetermined,605,13741.5
SC,1994,C,Natural,1,10.0
SC,1994,D,Human,2,321.0
SC,1994,D,Missing data/not specified/undetermined,23,3871.0
SC,1994,E,Human,1,357.0
SC,1994,E,Missing data/not specified/undetermined,4,2500.0
SC,1994,F,Human,1,1245.0
SC,1995,A,Human,22,2.9000000000000004
SC,1995,A,Missing data/not specified/undetermined,615,82.0
SC,1995,A,Natural,3,0.30000000000000004
SC,1995,B,Human,61,142.1
SC,1995,B,Missing data/not specified/undetermined,2367,5575.2
SC,1995,B,Natural,9,21.5
SC,1995,C,Human,9,191.5
SC,1995,C,Missing data/not specified/undetermined,417,8034.3
SC,1995,C,Natural,1,40.0
SC,1995,D,Human,1,158.0
SC,1995,D,Missing data/not specified/undetermined,10,1518.0
SC,1995,E,Human,2,749.0
SC,1995,E,Missing data/not specified/undetermined,3,1280.0
SC,1996,A,Human,21,2.5
SC,1996,A,Missing data/not specified/undetermined,716,96.4
SC,1996,A,Natural,1,0.2
SC,1996,B,Human,49,135.6
SC,1996,B,Missing data/not specified/undetermined,2917,7221.1
SC,1996,B,Natural,2,6.5
SC,1996,C,Human,33,1027.1
SC,1996,C,Missing data/not specified/undetermined,649,15171.3
SC,1996,C,Natural,1,21.8
SC,1996,D,Human,2,300.1
SC,1996,D,Missing data/not specified/undetermined,20,3124.0
SC,1996,E,Missing data/not specified/undetermined,3,1503.0
SC,1997,A,Human,478,62.5
SC,1997,A,Natural,8,0.9
SC,1997,B,Human,2121,5127.4
SC,1997,B,Natural,16,38.3
SC,1997,C,Human,414,9145.4
SC,1997,C,Missing data/not specified/undetermined,1,25.0
SC,1997,C,Natural,11,341.0
SC,1997,D,Human,13,1898.0
SC,1997,D,Natural,1,234.0
SC,1997,E,Human,5,2451.0
SC,1997,F,Human,2,5915.0
SC,1998,A,Human,685,91.4
SC,1998,A,Natural,17,2.0
SC,1998,B,Human,2381,5633.1
SC,1998,B,Natural,47,167.1
SC,1998,C,Human,350,7038.4
SC,1998,C,Natural,13,276.0
SC,1998,D,Human,10,1478.0
SC,1998,D,Natural,2,265.0
SC,1998,E,Human,2,1050.0
SC,1998,E,Natural,1,368.0
SC,1999,A,Human,847,117.80000000000001
SC,1999,A,Natural,28,3.3000000000000003
SC,1999,B,Human,3628,8861.3
SC,1999,B,Natural,76,216.8
SC,1999,C,Human,731,16570.8
SC,1999,C,Natural,38,986.4
SC,1999,D,Human,28,4279.9
SC,1999,D,Natural,4,714.1
SC,1999,E,Human,3,1700.0
SC,1999,F,Human,1,2484.0
SC,2000,A,Human,915,123.7
SC,2000,A,Natural,49,6.0
SC,2000,B,Human,3297,7849.6
SC,2000,B,Natural,100,250.6
SC,2000,C,Human,568,11990.8
SC,2000,C,Natural,42,1144.6
SC,2000,D,Human,20,3009.0
SC,2000,D,Natural,4,823.0
SC,2001,A,Human,1238,160.8
SC,2001,A,Missing data/not specified/undetermined,2,0.30000000000000004
SC,2001,A,Natural,17,2.0
SC,2001,B,Human,4170,9548.2
SC,2001,B,Missing data/not specified/undetermined,3,7.5
SC,2001,B,Natural,49,126.2
SC,2001,C,Human,700,16140.1
SC,2001,C,Missing data/not specified/undetermined,1,21.0
SC,2001,C,Natural,20,485.9
SC,2001,D,Human,16,2312.0
SC,2001,D,Natural,3,431.0
SC,2001,E,Human,3,1377.0
SC,2001,E,Natural,1,321.0
SC,2001,F,Human,2,5595.0
SC,2002,A,Human,650,86.5
SC,2002,A,Natural,53,6.5
SC,2002,B,Human,2979,7321.8
SC,2002,B,Missing data/not specified/undetermined,1,6.0
SC,2002,B,Natural,137,370.4
SC,2002,C,Human,726,17712.3
SC,2002,C,Missing data/not specified/undetermined,2,60.0
SC,2002,C,Natural,69,1978.5
SC,2002,D,Human,46,6967.6
SC,2002,D,Natural,5,610.0
SC,2002,E,Human,12,5196.0
SC,2002,F,Human,3,5170.0
SC,2003,A,Human,262,34.25
SC,2003,A,Natural,4,0.6000000000000001
SC,2003,B,Human,923,2031.1
SC,2003,B,Missing data/not specified/undetermined,1,0.4
SC,2003,B,Natural,6,29.0
SC,2003,C,Human,116,2601.5
SC,2003,C,Natural,1,40.0
SC,2003,D,Human,1,151.0
SC,2003,F,Human,1,1834.0
SC,2004,A,Human,461,64.51
SC,2004,A,Missing data/not specified/undetermined,2,0.2
SC,2004,A,Natural,13,1.5
SC,2004,B,Human,2051,5061.2
SC,2004,B,Missing data/not specified/undetermined,1,6.0
SC,2004,B,Natural,36,87.1
SC,2004,C,Human,441,10409.1
SC,2004,C,Missing data/not specified/undetermined,1,50.0
SC,2004,C,Natural,19,672.6
SC,2004,D,Human,28,4251.49
SC,2004,E,Human,5,2787.0
SC,2005,A,Human,402,53.900000000000006
SC,2005,A,Natural,6,0.6000000000000001
SC,2005,B,Human,1900,4550.44
SC,2005,B,Missing data/not specified/undetermined,3,6.3
SC,2005,B,Natural,17,49.6
SC,2005,C,Human,353,7772.3
SC,2005,C,Missing data/not specified/undetermined,1,15.0
SC,2005,C,Natural,10,284.5
SC,2005,D,Human,10,1468.0
SC,2005,D,Natural,1,146.5
SC,2005,E,Human,1,400.0
SC,2006,A,Human,463,62.190000000000005
SC,2006,A,Missing data/not specified/undetermined,1,0.1
SC,2006,A,Natural,15,2.0500000000000003
SC,2006,B,Human,1925,4602.18
SC,2006,B,Missing data/not specified/undetermined,4,14.5
SC,2006,B,Natural,61,172.84
SC,2006,C,Human,322,7177.8
SC,2006,C,Natural,42,1187.6
SC,2006,D,Human,16,2486.0
SC,2006,D,Natural,2,240.0
SC,2006,E,Human,4,1701.0
SC,2007,A,Human,595,84.06
SC,2007,A,Missing data/not specified/undetermined,2,0.2
SC,2007,A,Natural,32,4.0
SC,2007,B,Human,2801,6367.14
SC,2007,B,Missing data/not specified/undetermined,1,1.0
SC,2007,B,Natural,94,261.76
SC,2007,C,Human,418,9707.36
SC,2007,C,Natural,35,1198.48
SC,2007,D,Human,12,1714.0
SC,2007,D,Natural,4,550.6
SC,2007,E,Human,4,2387.0
SC,2008,A,Human,455,60.830000000000005
SC,2008,A,Natural,38,4.42
SC,2008,B,Human,1741,4020.15
SC,2008,B,Natural,134,380.63
SC,2008,C,Human,293,6639.42
SC,2008,C,Natural,59,1635.43
SC,2008,D,Human,15,2625.8
SC,2008,D,Natural,6,750.0
SC,2008,E,Human,3,1281.0900000000001
SC,2009,A,Human,314,41.86
SC,2009,A,Missing data/not specified/undetermined,1,0.1
SC,2009,A,Natural,13,1.7000000000000002
SC,2009,B,Human,1185,2906.16
SC,2009,B,Missing data/not specified/undetermined,1,1.0
SC,2009,B,Natural,24,50.8
SC,2009,C,Human,194,4335.3
SC,2009,C,Missing data/not specified/undetermined,1,20.0
SC,2009,C,Natural,8,316.5
SC,2009,D,Human,12,1998.8
SC,2009,E,Human,2,675.0
SC,2009,F,Human,1,1089.0
SC,2009,G,Human,1,19130.0
SC,2010,A,Human,360,50.7
SC,2010,A,Natural,11,1.1
SC,2010,B,Human,1504,3376.37
SC,2010,B,Natural,34,107.4
SC,2010,C,Human,216,4485.2
SC,2010,C,Natural,13,391.0
SC,2010,D,Human,4,500.0
SC,2010,D,Natural,1,120.0
SC,2010,E,Human,1,436.6
SC,2011,A,Human,377,53.190000000000005
SC,2011,A,Natural,29,3.8800000000000003
SC,2011,B,Human,2172,5276.79
SC,2011,B,Natural,80,291.39
SC,2011,C,Human,433,10468.4
SC,2011,C,Natural,54,1509.3
SC,2011,D,Human,21,2954.7
SC,2011,D,Natural,7,861.4
SC,2011,E,Human,2,630.0
SC,2011,E,Missing data/not specified/undetermined,1,435.0
SC,2011,E,Natural,1,401.0
SC,2011,F,Human,4,6801.0
SC,2012,A,Human,255,36.35
SC,2012,A,Natural,20,2.6
SC,2012,B,Human,1337,3024.48
SC,2012,B,Natural,61,187.2
SC,2012,C,Human,254,6309.9
SC,2012,C,Natural,22,520.0
SC,2012,D,Human,15,2524.8
SC,2012,D,Natural,3,374.0
SC,2012,E,Human,1,378.0
SC,2012,E,Natural,2,880.0
SC,2012,F,Human,1,1200.0
SC,2013,A,Human,237,32.43
SC,2013,A,Natural,1,0.1
SC,2013,B,Human,1177,2751.0
SC,2013,B,Natural,3,8.0
SC,2013,C,Human,193,4801.3
SC,2013,C,Natural,5,76.9
SC,2013,D,Human,8,1063.0
SC,2013,E,Human,2,746.0
SC,2014,A,Human,269,35.9
SC,2014,A,Natural,6,0.8
SC,2014,B,Human,1365,3061.27
SC,2014,B,Natural,25,65.08
SC,2014,C,Human,198,4556.15
SC,2014,C,Natural,13,468.7
SC,2014,D,Human,11,1218.0
SC,2014,D,Natural,2,208.0
SC,2014,E,Human,3,1217.0
SC,2014,E,Natural,1,395.0
SC,2015,A,Human,165,23.400000000000002
SC,2015,A,Missing data/not specified/undetermined,1,0.1
SC,2015,A,Natural,8,0.9
SC,2015,B,Human,932,2082.59
SC,2015,B,Missing data/not specified/undetermined,1,0.5
SC,2015,B,Natural,41,116.7
SC,2015,C,Human,127,2935.42
SC,2015,C,Natural,18,549.4
SC,2015,D,Human,5,616.4
SC,2015,E,Human,1,300.0
SC,2016,A,Human,218,29.75
SC,2016,A,Natural,13,1.85
SC,2016,B,Human,1015,2102.33
SC,2016,B,Natural,29,82.8
SC,2016,C,Human,122,2744.69
SC,2016,C,Natural,19,580.81
SC,2016,D,Human,10,1441.76
SC,2016,F,Human,1,1016.0
SC,2016,G,Human,1,10623.0
SC,2017,A,Human,210,29.35
SC,2017,A,Natural,6,0.8
SC,2017,B,Human,1235,2804.43
SC,2017,B,Natural,15,38.4
SC,2017,C,Human,286,7582.43
SC,2017,C,Natural,6,146.6
SC,2017,D,Human,17,2443.5
SC,2017,D,Natural,3,389.17
SC,2017,E,Human,2,1520.0
SC,2017,F,Human,2,2810.0
SC,2018,A,Human,152,20.25
SC,2018,A,Natural,3,0.4
SC,2018,B,Human,1072,2423.1
SC,2018,B,Natural,24,60.9
SC,2018,C,Human,214,4900.7
SC,2018,C,Natural,8,280.2
SC,2018,D,Human,17,2254.9
SC,2018,E,Human,5,2532.0
SC,2018,F,Human,1,1630.0
SC,2019,A,Human,203,26.35
SC,2019,A,Natural,10,1.2000000000000002
SC,2019,B,Human,972,2158.31
SC,2019,B,Missing data/not specified/undetermined,3,4.85
SC,2019,B,Natural,27,65.8
SC,2019,C,Human,141,3586.38
SC,2019,C,Natural,20,593.5
SC,2019,D,Human,5,791.0
SC,2019,D,Natural,3,618.6
SC,2019,E,Human,1,380.0
SC,2019,F,Human,1,1600.0
SC,2020,A,Human,89,11.020000000000001
SC,2020,A,Missing data/not specified/undetermined,4,0.4
SC,2020,A,Natural,1,0.1
SC,2020,B,Human,474,1016.35
SC,2020,B,Missing data/not specified/undetermined,2,1.19
SC,2020,B,Natural,20,54.3
SC,2020,C,Human,50,1128.3
SC,2020,C,Natural,2,55.0
SC,2020,D,Human,3,535.0
SD,1992,A,Human,228,25.25
SD,1992,A,Natural,45,5.45
SD,1992,B,Human,164,330.18
SD,1992,B,Missing data/not specified/undetermined,1,0.5
SD,1992,B,Natural,33,57.2
SD,1992,C,Human,50,1700.1
SD,1992,C,Natural,7,377.0
SD,1992,D,Human,13,2207.0
SD,1992,E,Human,6,2923.0
SD,1992,F,Human,4,11382.0
SD,1992,F,Missing data/not specified/undetermined,1,1435.0
SD,1992,G,Human,2,38969.6
SD,1993,A,Human,212,23.0
SD,1993,A,Missing data/not specified/undetermined,1,0.1
SD,1993,A,Natural,26,3.1
SD,1993,B,Human,134,236.7
SD,1993,B,Natural,22,50.2
SD,1993,C,Human,33,1022.7
SD,1993,C,Natural,2,53.8
SD,1993,D,Human,4,700.7
SD,1993,E,Human,1,711.6
SD,1993,E,Missing data/not specified/undetermined,1,358.0
SD,1993,F,Human,2,2973.4
SD,1994,A,Human,332,37.7
SD,1994,A,Natural,77,9.65
SD,1994,B,Human,248,419.8
SD,1994,B,Natural,82,183.5
SD,1994,C,Human,75,2616.5
SD,1994,C,Natural,34,1195.0
SD,1994,D,Human,10,1446.2
SD,1994,D,Natural,10,1634.7
SD,1994,E,Human,8,3306.0
SD,1994,E,Natural,3,1462.0
SD,1994,F,Human,2,2618.0
SD,1994,F,Natural,1,1591.0
SD,1995,A,Human,296,31.96
SD,1995,A,Missing data/not specified/undetermined,1,0.1
SD,1995,A,Natural,79,8.66
SD,1995,B,Human,171,287.8
SD,1995,B,Missing data/not specified/undetermined,4,7.4
SD,1995,B,Natural,46,99.4
SD,1995,C,Human,33,991.2
SD,1995,C,Natural,22,666.2
SD,1995,D,Human,3,636.4
SD,1995,D,Natural,1,272.0
SD,1995,E,Human,7,4620.1
SD,1995,F,Human,2,2652.0
SD,1996,A,Human,328,34.910000000000004
SD,1996,A,Missing data/not specified/undetermined,1,0.1
SD,1996,A,Natural,78,8.96
SD,1996,B,Human,253,473.35
SD,1996,B,Missing data/not specified/undetermined,7,21.0
SD,1996,B,Natural,63,110.0
SD,1996,C,Human,52,1379.9
SD,1996,C,Missing data/not specified/undetermined,3,90.2
SD,1996,C,Natural,18,586.4
SD,1996,D,Human,17,2497.7
SD,1996,D,Missing data/not specified/undetermined,1,115.0
SD,1996,D,Natural,4,930.0
SD,1996,E,Human,9,6379.0
SD,1996,E,Natural,2,856.5
SD,1996,F,Human,1,1440.0
SD,1996,F,Natural,2,3766.0
SD,1997,A,Human,306,32.550000000000004
SD,1997,A,Natural,36,4.21
SD,1997,B,Human,167,262.8
SD,1997,B,Natural,48,72.95
SD,1997,C,Human,33,637.1
SD,1997,C,Natural,5,166.0
SD,1997,D,Human,8,1069.7
SD,1997,D,Natural,1,107.3
SD,1997,E,Human,3,1966.0
SD,1998,A,Human,350,40.0
SD,1998,A,Missing data/not specified/undetermined,17,4.1
SD,1998,A,Natural,52,5.88
SD,1998,B,Human,235,451.7
SD,1998,B,Missing data/not specified/undetermined,6,13.0
SD,1998,B,Natural,51,95.45
SD,1998,C,Human,51,1293.3
SD,1998,C,Missing data/not specified/undetermined,6,165.0
SD,1998,C,Natural,21,620.0
SD,1998,D,Human,11,1829.4
SD,1998,D,Missing data/not specified/undetermined,1,150.0
SD,1998,D,Natural,3,454.0
SD,1998,E,Human,8,3846.0
SD,1998,E,Natural,2,850.0
SD,1998,F,Human,2,4255.0
SD,1999,A,Human,509,59.542100000000005
SD,1999,A,Missing data/not specified/undetermined,37,4.2232
SD,1999,A,Natural,29,3.46
SD,1999,B,Human,469,968.5
SD,1999,B,Missing data/not specified/undetermined,31,81.8
SD,1999,B,Natural,41,82.4
SD,1999,C,Human,183,4974.0
SD,1999,C,Missing data/not specified/undetermined,21,623.0
SD,1999,C,Natural,19,648.9
SD,1999,D,Human,30,4542.5
SD,1999,D,Missing data/not specified/undetermined,2,360.0
SD,1999,D,Natural,2,335.0
SD,1999,E,Human,14,6682.0
SD,1999,E,Missing data/not specified/undetermined,2,1000.0
SD,1999,E,Natural,1,422.9
SD,1999,F,Human,12,16979.0
SD,1999,F,Missing data/not specified/undetermined,2,3500.0
SD,1999,G,Human,5,39103.0
SD,2000,A,Human,567,63.847
SD,2000,A,Missing data/not specified/undetermined,23,2.964
SD,2000,A,Natural,144,17.612000000000002
SD,2000,B,Human,679,1414.23
SD,2000,B,Missing data/not specified/undetermined,73,134.75
SD,2000,B,Natural,226,518.15
SD,2000,C,Human,245,7542.0
SD,2000,C,Missing data/not specified/undetermined,31,1093.0
SD,2000,C,Natural,101,3065.9
SD,2000,D,Human,47,7882.7
SD,2000,D,Missing data/not specified/undetermined,7,1300.0
SD,2000,D,Natural,21,2983.3
SD,2000,E,Human,35,17027.2
SD,2000,E,Missing data/not specified/undetermined,3,1400.0
SD,2000,E,Natural,22,12194.9
SD,2000,F,Human,14,26178.9
SD,2000,F,Missing data/not specified/undetermined,3,6000.0
SD,2000,F,Natural,14,28196.1
SD,2000,G,Human,7,127439.4
SD,2000,G,Natural,9,110811.1
SD,2001,A,Human,455,51.650000000000006
SD,2001,A,Missing data/not specified/undetermined,12,1.953
SD,2001,A,Natural,102,12.64
SD,2001,B,Human,442,812.72
SD,2001,B,Missing data/not specified/undetermined,34,56.81
SD,2001,B,Natural,103,246.36
SD,2001,C,Human,100,2984.8
SD,2001,C,Missing data/not specified/undetermined,11,378.0
SD,2001,C,Natural,33,998.0
SD,2001,D,Human,12,1842.6
SD,2001,D,Missing data/not specified/undetermined,2,360.0
SD,2001,D,Natural,8,1286.9
SD,2001,E,Human,12,5971.3
SD,2001,E,Natural,2,1300.0
SD,2001,F,Human,7,15670.0
SD,2001,F,Missing data/not specified/undetermined,1,1000.0
SD,2001,G,Human,1,10547.0
SD,2001,G,Natural,1,11740.0
SD,2002,A,Human,662,73.27300000000001
SD,2002,A,Missing data/not specified/undetermined,11,1.9500000000000002
SD,2002,A,Natural,134,15.47
SD,2002,B,Human,641,1117.04
SD,2002,B,Missing data/not specified/undetermined,34,58.05
SD,2002,B,Natural,185,425.73
SD,2002,C,Human,128,3824.0
SD,2002,C,Missing data/not specified/undetermined,13,383.15
SD,2002,C,Natural,63,1985.4
SD,2002,D,Human,25,4016.0
SD,2002,D,Missing data/not specified/undetermined,7,1135.0
SD,2002,D,Natural,12,1644.7
SD,2002,E,Human,14,7448.1
SD,2002,E,Missing data/not specified/undetermined,1,560.0
SD,2002,E,Natural,9,5211.0
SD,2002,F,Human,10,22811.5
SD,2002,F,Missing data/not specified/undetermined,3,3800.0
SD,2002,F,Natural,4,4600.0
SD,2002,G,Human,6,59416.4
SD,2003,A,Human,592,65.92
SD,2003,A,Missing data/not specified/undetermined,43,9.68
SD,2003,A,Natural,117,14.91
